show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,duration_value,duration_type
s75,TV Show,The World's Most Amazing Vacation Rentals,Unknown,Unknown,2021-09-14,2021,TV-PG,2 Seasons,Reality TV,2021.0,2,Seasons
s76,Movie,You vs. Wild: Out Cold,Ben Simms,Unknown,2021-09-14,2021,TV-G,106 min,Children & Family Movies,2021.0,106,min
s77,TV Show,Yowamushi Pedal,Unknown,Japan,2021-09-14,2013,TV-14,1 Season,Anime Series,2021.0,1,Season
s77,TV Show,Yowamushi Pedal,Unknown,Japan,2021-09-14,2013,TV-14,1 Season,International TV Shows,2021.0,1,Season
s78,Movie,Little Singham - Black Shadow,Prakash Satam,Unknown,2021-09-11,2021,TV-Y7,48 min,Children & Family Movies,2021.0,48,min
s78,Movie,Little Singham - Black Shadow,Prakash Satam,Unknown,2021-09-11,2021,TV-Y7,48 min,Comedies,2021.0,48,min
s79,Movie,Tughlaq Durbar,Delhiprasad Deenadayalan,Unknown,2021-09-11,2020,TV-14,145 min,Comedies,2021.0,145,min
s79,Movie,Tughlaq Durbar,Delhiprasad Deenadayalan,Unknown,2021-09-11,2020,TV-14,145 min,Dramas,2021.0,145,min
s79,Movie,Tughlaq Durbar,Delhiprasad Deenadayalan,Unknown,2021-09-11,2020,TV-14,145 min,International Movies,2021.0,145,min
s80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,Unknown,2021-09-11,2021,TV-14,145 min,Comedies,2021.0,145,min
s80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,Unknown,2021-09-11,2021,TV-14,145 min,Dramas,2021.0,145,min
s80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,Unknown,2021-09-11,2021,TV-14,145 min,International Movies,2021.0,145,min
s81,Movie,Firedrake the Silver Dragon,Tomer Eshed,Unknown,2021-09-10,2021,TV-Y7,93 min,Children & Family Movies,2021.0,93,min
s82,Movie,Kate,Cedric Nicolas-Troyan,United States,2021-09-10,2021,R,106 min,Action & Adventure,2021.0,106,min
s83,TV Show,Lucifer,Unknown,United States,2021-09-10,2021,TV-14,6 Seasons,Crime TV Shows,2021.0,6,Seasons
s83,TV Show,Lucifer,Unknown,United States,2021-09-10,2021,TV-14,6 Seasons,TV Comedies,2021.0,6,Seasons
s83,TV Show,Lucifer,Unknown,United States,2021-09-10,2021,TV-14,6 Seasons,TV Dramas,2021.0,6,Seasons
s84,TV Show,Metal Shop Masters,Unknown,Unknown,2021-09-10,2021,TV-MA,1 Season,Reality TV,2021.0,1,Season
s85,Movie,Omo Ghetto: the Saga,"JJC Skillz, Funke Akindele",Nigeria,2021-09-10,2020,TV-MA,147 min,Action & Adventure,2021.0,147,min
s85,Movie,Omo Ghetto: the Saga,"JJC Skillz, Funke Akindele",Nigeria,2021-09-10,2020,TV-MA,147 min,Comedies,2021.0,147,min
s85,Movie,Omo Ghetto: the Saga,"JJC Skillz, Funke Akindele",Nigeria,2021-09-10,2020,TV-MA,147 min,Dramas,2021.0,147,min
s86,TV Show,Pokémon Master Journeys: The Series,Unknown,Unknown,2021-09-10,2021,TV-Y7,1 Season,Anime Series,2021.0,1,Season
s86,TV Show,Pokémon Master Journeys: The Series,Unknown,Unknown,2021-09-10,2021,TV-Y7,1 Season,Kids' TV,2021.0,1,Season
s87,Movie,Prey,Thomas Sieben,Unknown,2021-09-10,2021,TV-MA,87 min,International Movies,2021.0,87,min
s87,Movie,Prey,Thomas Sieben,Unknown,2021-09-10,2021,TV-MA,87 min,Thrillers,2021.0,87,min
s88,TV Show,Titipo Titipo,Unknown,Unknown,2021-09-10,2019,TV-Y,2 Seasons,Kids' TV,2021.0,2,Seasons
s88,TV Show,Titipo Titipo,Unknown,Unknown,2021-09-10,2019,TV-Y,2 Seasons,Korean TV Shows,2021.0,2,Seasons
s89,Movie,Blood Brothers: Malcolm X & Muhammad Ali,Marcus Clarke,Unknown,2021-09-09,2021,PG-13,96 min,Documentaries,2021.0,96,min
s89,Movie,Blood Brothers: Malcolm X & Muhammad Ali,Marcus Clarke,Unknown,2021-09-09,2021,PG-13,96 min,Sports Movies,2021.0,96,min
s90,TV Show,Mighty Raju,Unknown,Unknown,2021-09-09,2017,TV-Y7,4 Seasons,Kids' TV,2021.0,4,Seasons
s91,Movie,Paradise Hills,Alice Waddington,Spain,2021-09-09,2019,TV-MA,95 min,Sci-Fi & Fantasy,2021.0,95,min
s91,Movie,Paradise Hills,Alice Waddington,United States,2021-09-09,2019,TV-MA,95 min,Sci-Fi & Fantasy,2021.0,95,min
s91,Movie,Paradise Hills,Alice Waddington,Spain,2021-09-09,2019,TV-MA,95 min,Thrillers,2021.0,95,min
s91,Movie,Paradise Hills,Alice Waddington,United States,2021-09-09,2019,TV-MA,95 min,Thrillers,2021.0,95,min
s92,Movie,The Women and the Murderer,"Mona Achache, Patricia Tourancheau",France,2021-09-09,2021,TV-14,92 min,Documentaries,2021.0,92,min
s92,Movie,The Women and the Murderer,"Mona Achache, Patricia Tourancheau",France,2021-09-09,2021,TV-14,92 min,International Movies,2021.0,92,min
s93,TV Show,Into the Night,Unknown,Belgium,2021-09-08,2021,TV-MA,2 Seasons,International TV Shows,2021.0,2,Seasons
s93,TV Show,Into the Night,Unknown,Belgium,2021-09-08,2021,TV-MA,2 Seasons,TV Dramas,2021.0,2,Seasons
s93,TV Show,Into the Night,Unknown,Belgium,2021-09-08,2021,TV-MA,2 Seasons,TV Mysteries,2021.0,2,Seasons
s94,Movie,JJ+E,Alexis Almström,Unknown,2021-09-08,2021,TV-MA,91 min,Dramas,2021.0,91,min
s94,Movie,JJ+E,Alexis Almström,Unknown,2021-09-08,2021,TV-MA,91 min,International Movies,2021.0,91,min
s94,Movie,JJ+E,Alexis Almström,Unknown,2021-09-08,2021,TV-MA,91 min,Romantic Movies,2021.0,91,min
s95,Movie,Show Dogs,Raja Gosnell,United Kingdom,2021-09-08,2018,PG,90 min,Children & Family Movies,2021.0,90,min
s95,Movie,Show Dogs,Raja Gosnell,United States,2021-09-08,2018,PG,90 min,Children & Family Movies,2021.0,90,min
s95,Movie,Show Dogs,Raja Gosnell,United Kingdom,2021-09-08,2018,PG,90 min,Comedies,2021.0,90,min
s95,Movie,Show Dogs,Raja Gosnell,United States,2021-09-08,2018,PG,90 min,Comedies,2021.0,90,min
s96,TV Show,The Circle,Unknown,United States,2021-09-08,2021,TV-MA,3 Seasons,Reality TV,2021.0,3,Seasons
s96,TV Show,The Circle,Unknown,United Kingdom,2021-09-08,2021,TV-MA,3 Seasons,Reality TV,2021.0,3,Seasons
s97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Stephen Kijak,United States,2021-09-07,2018,TV-MA,97 min,Documentaries,2021.0,97,min
s97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Stephen Kijak,United States,2021-09-07,2018,TV-MA,97 min,Music & Musicals,2021.0,97,min
s98,TV Show,Kid Cosmic,Unknown,United States,2021-09-07,2021,TV-Y7,2 Seasons,Kids' TV,2021.0,2,Seasons
s98,TV Show,Kid Cosmic,Unknown,United States,2021-09-07,2021,TV-Y7,2 Seasons,TV Comedies,2021.0,2,Seasons
s98,TV Show,Kid Cosmic,Unknown,United States,2021-09-07,2021,TV-Y7,2 Seasons,TV Sci-Fi & Fantasy,2021.0,2,Seasons
s99,TV Show,Octonauts: Above & Beyond,Unknown,United Kingdom,2021-09-07,2021,TV-Y,1 Season,British TV Shows,2021.0,1,Season
s99,TV Show,Octonauts: Above & Beyond,Unknown,United Kingdom,2021-09-07,2021,TV-Y,1 Season,Kids' TV,2021.0,1,Season
s100,TV Show,On the Verge,Unknown,France,2021-09-07,2021,TV-MA,1 Season,TV Comedies,2021.0,1,Season
s100,TV Show,On the Verge,Unknown,United States,2021-09-07,2021,TV-MA,1 Season,TV Comedies,2021.0,1,Season
s100,TV Show,On the Verge,Unknown,France,2021-09-07,2021,TV-MA,1 Season,TV Dramas,2021.0,1,Season
s100,TV Show,On the Verge,Unknown,United States,2021-09-07,2021,TV-MA,1 Season,TV Dramas,2021.0,1,Season
s101,TV Show,Tobot Galaxy Detectives,Unknown,Unknown,2021-09-07,2019,TV-Y7,2 Seasons,Kids' TV,2021.0,2,Seasons
s102,Movie,Untold: Breaking Point,"Chapman Way, Maclain Way",United States,2021-09-07,2021,TV-MA,80 min,Documentaries,2021.0,80,min
s102,Movie,Untold: Breaking Point,"Chapman Way, Maclain Way",United States,2021-09-07,2021,TV-MA,80 min,Sports Movies,2021.0,80,min
s103,TV Show,Countdown: Inspiration4 Mission to Space,Jason Hehir,Unknown,2021-09-06,2021,TV-14,1 Season,Docuseries,2021.0,1,Season
s103,TV Show,Countdown: Inspiration4 Mission to Space,Jason Hehir,Unknown,2021-09-06,2021,TV-14,1 Season,Science & Nature TV,2021.0,1,Season
s104,Movie,Shadow Parties,Yemi Amodu,Unknown,2021-09-06,2020,TV-MA,117 min,Dramas,2021.0,117,min
s104,Movie,Shadow Parties,Yemi Amodu,Unknown,2021-09-06,2020,TV-MA,117 min,International Movies,2021.0,117,min
s104,Movie,Shadow Parties,Yemi Amodu,Unknown,2021-09-06,2020,TV-MA,117 min,Thrillers,2021.0,117,min
s105,TV Show,Tayo the Little Bus,Unknown,South Korea,2021-09-06,2016,TV-Y,2 Seasons,Kids' TV,2021.0,2,Seasons
s105,TV Show,Tayo the Little Bus,Unknown,South Korea,2021-09-06,2016,TV-Y,2 Seasons,Korean TV Shows,2021.0,2,Seasons
s106,Movie,Angamaly Diaries,Lijo Jose Pellissery,India,2021-09-05,2017,TV-14,128 min,Action & Adventure,2021.0,128,min
s106,Movie,Angamaly Diaries,Lijo Jose Pellissery,India,2021-09-05,2017,TV-14,128 min,Comedies,2021.0,128,min
s106,Movie,Angamaly Diaries,Lijo Jose Pellissery,India,2021-09-05,2017,TV-14,128 min,Dramas,2021.0,128,min
s107,TV Show,Bunk'd,Unknown,United States,2021-09-05,2021,TV-G,5 Seasons,Kids' TV,2021.0,5,Seasons
s107,TV Show,Bunk'd,Unknown,United States,2021-09-05,2021,TV-G,5 Seasons,TV Comedies,2021.0,5,Seasons
s108,Movie,A Champion Heart,David de Vos,United States,2021-09-04,2018,G,90 min,Children & Family Movies,2021.0,90,min
s108,Movie,A Champion Heart,David de Vos,United States,2021-09-04,2018,G,90 min,Dramas,2021.0,90,min
s109,TV Show,Dive Club,Unknown,Australia,2021-09-03,2021,TV-G,1 Season,Kids' TV,2021.0,1,Season
s109,TV Show,Dive Club,Unknown,Australia,2021-09-03,2021,TV-G,1 Season,TV Dramas,2021.0,1,Season
s109,TV Show,Dive Club,Unknown,Australia,2021-09-03,2021,TV-G,1 Season,Teen TV Shows,2021.0,1,Season
s110,TV Show,La casa de papel,Unknown,Spain,2021-09-03,2021,TV-MA,5 Seasons,Crime TV Shows,2021.0,5,Seasons
s110,TV Show,La casa de papel,Unknown,Spain,2021-09-03,2021,TV-MA,5 Seasons,International TV Shows,2021.0,5,Seasons
s110,TV Show,La casa de papel,Unknown,Spain,2021-09-03,2021,TV-MA,5 Seasons,Spanish-Language TV Shows,2021.0,5,Seasons
s111,TV Show,Money Heist: From Tokyo to Berlin,"Luis Alfaro, Javier Gómez Santander",Unknown,2021-09-03,2021,TV-MA,1 Season,Docuseries,2021.0,1,Season
s111,TV Show,Money Heist: From Tokyo to Berlin,"Luis Alfaro, Javier Gómez Santander",Unknown,2021-09-03,2021,TV-MA,1 Season,International TV Shows,2021.0,1,Season
s111,TV Show,Money Heist: From Tokyo to Berlin,"Luis Alfaro, Javier Gómez Santander",Unknown,2021-09-03,2021,TV-MA,1 Season,Spanish-Language TV Shows,2021.0,1,Season
s112,TV Show,Sharkdog,Unknown,United States,2021-09-03,2021,TV-Y,1 Season,Kids' TV,2021.0,1,Season
s112,TV Show,Sharkdog,Unknown,Singapore,2021-09-03,2021,TV-Y,1 Season,Kids' TV,2021.0,1,Season
s113,Movie,Worth,Sara Colangelo,Unknown,2021-09-03,2021,PG-13,119 min,Dramas,2021.0,119,min
s114,Movie,Afterlife of the Party,Stephen Herek,Unknown,2021-09-02,2021,TV-PG,110 min,Comedies,2021.0,110,min
s114,Movie,Afterlife of the Party,Stephen Herek,Unknown,2021-09-02,2021,TV-PG,110 min,Romantic Movies,2021.0,110,min
s115,Movie,Anjaam,Rahul Rawail,India,2021-09-02,1994,TV-14,143 min,Dramas,2021.0,143,min
s115,Movie,Anjaam,Rahul Rawail,India,2021-09-02,1994,TV-14,143 min,International Movies,2021.0,143,min
s115,Movie,Anjaam,Rahul Rawail,India,2021-09-02,1994,TV-14,143 min,Thrillers,2021.0,143,min
s116,Movie,Bright Star,Jane Campion,United Kingdom,2021-09-02,2009,PG,119 min,Dramas,2021.0,119,min
s116,Movie,Bright Star,Jane Campion,Australia,2021-09-02,2009,PG,119 min,Dramas,2021.0,119,min
s116,Movie,Bright Star,Jane Campion,France,2021-09-02,2009,PG,119 min,Dramas,2021.0,119,min
s116,Movie,Bright Star,Jane Campion,United Kingdom,2021-09-02,2009,PG,119 min,Romantic Movies,2021.0,119,min
s116,Movie,Bright Star,Jane Campion,Australia,2021-09-02,2009,PG,119 min,Romantic Movies,2021.0,119,min
s116,Movie,Bright Star,Jane Campion,France,2021-09-02,2009,PG,119 min,Romantic Movies,2021.0,119,min
s117,Movie,Dhanak,Nagesh Kukunoor,India,2021-09-02,2015,TV-PG,114 min,Comedies,2021.0,114,min
s117,Movie,Dhanak,Nagesh Kukunoor,India,2021-09-02,2015,TV-PG,114 min,Dramas,2021.0,114,min
s117,Movie,Dhanak,Nagesh Kukunoor,India,2021-09-02,2015,TV-PG,114 min,Independent Movies,2021.0,114,min
s118,Movie,Final Account,Luke Holland,United Kingdom,2021-09-02,2021,PG-13,94 min,Documentaries,2021.0,94,min
s118,Movie,Final Account,Luke Holland,United States,2021-09-02,2021,PG-13,94 min,Documentaries,2021.0,94,min
s119,Movie,Gurgaon,Shanker Raman,India,2021-09-02,2017,TV-14,106 min,Dramas,2021.0,106,min
s119,Movie,Gurgaon,Shanker Raman,India,2021-09-02,2017,TV-14,106 min,International Movies,2021.0,106,min
s119,Movie,Gurgaon,Shanker Raman,India,2021-09-02,2017,TV-14,106 min,Thrillers,2021.0,106,min
s120,Movie,Here and There,JP Habac,Unknown,2021-09-02,2020,TV-MA,99 min,Dramas,2021.0,99,min
s120,Movie,Here and There,JP Habac,Unknown,2021-09-02,2020,TV-MA,99 min,International Movies,2021.0,99,min
s120,Movie,Here and There,JP Habac,Unknown,2021-09-02,2020,TV-MA,99 min,Romantic Movies,2021.0,99,min
s121,TV Show,Heroes of Goo Jit Zu,Unknown,Australia,2021-09-02,2021,TV-Y7,1 Season,Kids' TV,2021.0,1,Season
s121,TV Show,Heroes of Goo Jit Zu,Unknown,Australia,2021-09-02,2021,TV-Y7,1 Season,TV Comedies,2021.0,1,Season
s122,TV Show,Hotel Del Luna,Unknown,Unknown,2021-09-02,2019,TV-14,1 Season,International TV Shows,2021.0,1,Season
s122,TV Show,Hotel Del Luna,Unknown,Unknown,2021-09-02,2019,TV-14,1 Season,Romantic TV Shows,2021.0,1,Season
s122,TV Show,Hotel Del Luna,Unknown,Unknown,2021-09-02,2019,TV-14,1 Season,TV Comedies,2021.0,1,Season
s123,Movie,In the Cut,Jane Campion,United Kingdom,2021-09-02,2003,R,118 min,Thrillers,2021.0,118,min
s123,Movie,In the Cut,Jane Campion,Australia,2021-09-02,2003,R,118 min,Thrillers,2021.0,118,min
s123,Movie,In the Cut,Jane Campion,France,2021-09-02,2003,R,118 min,Thrillers,2021.0,118,min
s123,Movie,In the Cut,Jane Campion,United States,2021-09-02,2003,R,118 min,Thrillers,2021.0,118,min
s124,TV Show,Luv Kushh,Unknown,Unknown,2021-09-02,2012,TV-Y7,1 Season,Kids' TV,2021.0,1,Season
s125,TV Show,Pororo - The Little Penguin,Unknown,South Korea,2021-09-02,2013,TV-Y7,3 Seasons,Kids' TV,2021.0,3,Seasons
s125,TV Show,Pororo - The Little Penguin,Unknown,South Korea,2021-09-02,2013,TV-Y7,3 Seasons,Korean TV Shows,2021.0,3,Seasons
s126,TV Show,Q-Force,Unknown,United States,2021-09-02,2021,TV-MA,1 Season,Crime TV Shows,2021.0,1,Season
s126,TV Show,Q-Force,Unknown,United States,2021-09-02,2021,TV-MA,1 Season,TV Action & Adventure,2021.0,1,Season
s126,TV Show,Q-Force,Unknown,United States,2021-09-02,2021,TV-MA,1 Season,TV Comedies,2021.0,1,Season
s127,Movie,Shikara,Vidhu Vinod Chopra,India,2021-09-02,2020,TV-14,115 min,Dramas,2021.0,115,min
s127,Movie,Shikara,Vidhu Vinod Chopra,India,2021-09-02,2020,TV-14,115 min,International Movies,2021.0,115,min
s127,Movie,Shikara,Vidhu Vinod Chopra,India,2021-09-02,2020,TV-14,115 min,Romantic Movies,2021.0,115,min
s128,Movie,A Cinderella Story,Mark Rosman,United States,2021-09-01,2004,PG,95 min,Children & Family Movies,2021.0,95,min
s128,Movie,A Cinderella Story,Mark Rosman,Canada,2021-09-01,2004,PG,95 min,Children & Family Movies,2021.0,95,min
s128,Movie,A Cinderella Story,Mark Rosman,United States,2021-09-01,2004,PG,95 min,Comedies,2021.0,95,min
s128,Movie,A Cinderella Story,Mark Rosman,Canada,2021-09-01,2004,PG,95 min,Comedies,2021.0,95,min
s129,Movie,Agatha Christie's Crooked House,Gilles Paquet-Brenner,Unknown,2021-09-01,2017,PG-13,115 min,Dramas,2021.0,115,min
s129,Movie,Agatha Christie's Crooked House,Gilles Paquet-Brenner,Unknown,2021-09-01,2017,PG-13,115 min,International Movies,2021.0,115,min
s129,Movie,Agatha Christie's Crooked House,Gilles Paquet-Brenner,Unknown,2021-09-01,2017,PG-13,115 min,Thrillers,2021.0,115,min
s130,Movie,An Unfinished Life,Lasse Hallström,Germany,2021-09-01,2005,PG-13,108 min,Dramas,2021.0,108,min
s130,Movie,An Unfinished Life,Lasse Hallström,United States,2021-09-01,2005,PG-13,108 min,Dramas,2021.0,108,min
s131,Movie,Barbie Big City Big Dreams,Scott Pleydell-Pearce,Unknown,2021-09-01,2021,TV-Y,63 min,Children & Family Movies,2021.0,63,min
s131,Movie,Barbie Big City Big Dreams,Scott Pleydell-Pearce,Unknown,2021-09-01,2021,TV-Y,63 min,Music & Musicals,2021.0,63,min
s132,Movie,Blade Runner: The Final Cut,Ridley Scott,United States,2021-09-01,1982,R,117 min,Action & Adventure,2021.0,117,min
s132,Movie,Blade Runner: The Final Cut,Ridley Scott,United States,2021-09-01,1982,R,117 min,Classic Movies,2021.0,117,min
s132,Movie,Blade Runner: The Final Cut,Ridley Scott,United States,2021-09-01,1982,R,117 min,Cult Movies,2021.0,117,min
s133,TV Show,Brave Animated Series,Unknown,Unknown,2021-09-01,2021,TV-MA,1 Season,International TV Shows,2021.0,1,Season
s133,TV Show,Brave Animated Series,Unknown,Unknown,2021-09-01,2021,TV-MA,1 Season,TV Action & Adventure,2021.0,1,Season
s133,TV Show,Brave Animated Series,Unknown,Unknown,2021-09-01,2021,TV-MA,1 Season,TV Comedies,2021.0,1,Season
s134,Movie,Chappie,Neill Blomkamp,South Africa,2021-09-01,2015,R,121 min,Action & Adventure,2021.0,121,min
s134,Movie,Chappie,Neill Blomkamp,United States,2021-09-01,2015,R,121 min,Action & Adventure,2021.0,121,min
s134,Movie,Chappie,Neill Blomkamp,South Africa,2021-09-01,2015,R,121 min,Sci-Fi & Fantasy,2021.0,121,min
s134,Movie,Chappie,Neill Blomkamp,United States,2021-09-01,2015,R,121 min,Sci-Fi & Fantasy,2021.0,121,min
s135,Movie,Clear and Present Danger,Phillip Noyce,United States,2021-09-01,1994,PG-13,142 min,Action & Adventure,2021.0,142,min
s135,Movie,Clear and Present Danger,Phillip Noyce,Mexico,2021-09-01,1994,PG-13,142 min,Action & Adventure,2021.0,142,min
s135,Movie,Clear and Present Danger,Phillip Noyce,United States,2021-09-01,1994,PG-13,142 min,Dramas,2021.0,142,min
s135,Movie,Clear and Present Danger,Phillip Noyce,Mexico,2021-09-01,1994,PG-13,142 min,Dramas,2021.0,142,min
s136,Movie,Cliffhanger,Renny Harlin,United States,2021-09-01,1993,R,113 min,Action & Adventure,2021.0,113,min
s136,Movie,Cliffhanger,Renny Harlin,Italy,2021-09-01,1993,R,113 min,Action & Adventure,2021.0,113,min
s136,Movie,Cliffhanger,Renny Harlin,France,2021-09-01,1993,R,113 min,Action & Adventure,2021.0,113,min
s136,Movie,Cliffhanger,Renny Harlin,Japan,2021-09-01,1993,R,113 min,Action & Adventure,2021.0,113,min
s137,Movie,Cold Mountain,Anthony Minghella,United States,2021-09-01,2003,R,154 min,Dramas,2021.0,154,min
s137,Movie,Cold Mountain,Anthony Minghella,Italy,2021-09-01,2003,R,154 min,Dramas,2021.0,154,min
s137,Movie,Cold Mountain,Anthony Minghella,Romania,2021-09-01,2003,R,154 min,Dramas,2021.0,154,min
s137,Movie,Cold Mountain,Anthony Minghella,United Kingdom,2021-09-01,2003,R,154 min,Dramas,2021.0,154,min
s137,Movie,Cold Mountain,Anthony Minghella,United States,2021-09-01,2003,R,154 min,Romantic Movies,2021.0,154,min
s137,Movie,Cold Mountain,Anthony Minghella,Italy,2021-09-01,2003,R,154 min,Romantic Movies,2021.0,154,min
s137,Movie,Cold Mountain,Anthony Minghella,Romania,2021-09-01,2003,R,154 min,Romantic Movies,2021.0,154,min
s137,Movie,Cold Mountain,Anthony Minghella,United Kingdom,2021-09-01,2003,R,154 min,Romantic Movies,2021.0,154,min
s138,Movie,Crocodile Dundee in Los Angeles,Simon Wincer,Australia,2021-09-01,2001,PG,95 min,Action & Adventure,2021.0,95,min
s138,Movie,Crocodile Dundee in Los Angeles,Simon Wincer,United States,2021-09-01,2001,PG,95 min,Action & Adventure,2021.0,95,min
s138,Movie,Crocodile Dundee in Los Angeles,Simon Wincer,Australia,2021-09-01,2001,PG,95 min,Comedies,2021.0,95,min
s138,Movie,Crocodile Dundee in Los Angeles,Simon Wincer,United States,2021-09-01,2001,PG,95 min,Comedies,2021.0,95,min
s139,Movie,Dear John,Lasse Hallström,United States,2021-09-01,2010,PG-13,108 min,Dramas,2021.0,108,min
s139,Movie,Dear John,Lasse Hallström,United States,2021-09-01,2010,PG-13,108 min,Romantic Movies,2021.0,108,min
s140,Movie,Do the Right Thing,Spike Lee,United States,2021-09-01,1989,R,120 min,Classic Movies,2021.0,120,min
s140,Movie,Do the Right Thing,Spike Lee,United States,2021-09-01,1989,R,120 min,Comedies,2021.0,120,min
s140,Movie,Do the Right Thing,Spike Lee,United States,2021-09-01,1989,R,120 min,Dramas,2021.0,120,min
s141,Movie,"El patrón, radiografía de un crimen",Sebastián Schindel,Argentina,2021-09-01,2014,TV-MA,100 min,Dramas,2021.0,100,min
s141,Movie,"El patrón, radiografía de un crimen",Sebastián Schindel,Venezuela,2021-09-01,2014,TV-MA,100 min,Dramas,2021.0,100,min
s141,Movie,"El patrón, radiografía de un crimen",Sebastián Schindel,Argentina,2021-09-01,2014,TV-MA,100 min,International Movies,2021.0,100,min
s141,Movie,"El patrón, radiografía de un crimen",Sebastián Schindel,Venezuela,2021-09-01,2014,TV-MA,100 min,International Movies,2021.0,100,min
s141,Movie,"El patrón, radiografía de un crimen",Sebastián Schindel,Argentina,2021-09-01,2014,TV-MA,100 min,Thrillers,2021.0,100,min
s141,Movie,"El patrón, radiografía de un crimen",Sebastián Schindel,Venezuela,2021-09-01,2014,TV-MA,100 min,Thrillers,2021.0,100,min
s142,Movie,Extraction,Steven C. Miller,United States,2021-09-01,2015,R,82 min,Action & Adventure,2021.0,82,min
s142,Movie,Extraction,Steven C. Miller,United Kingdom,2021-09-01,2015,R,82 min,Action & Adventure,2021.0,82,min
s142,Movie,Extraction,Steven C. Miller,Canada,2021-09-01,2015,R,82 min,Action & Adventure,2021.0,82,min
s143,Movie,Freedom Writers,Richard LaGravenese,Germany,2021-09-01,2007,PG-13,124 min,Dramas,2021.0,124,min
s143,Movie,Freedom Writers,Richard LaGravenese,United States,2021-09-01,2007,PG-13,124 min,Dramas,2021.0,124,min
s144,Movie,Green Lantern,Martin Campbell,United States,2021-09-01,2011,PG-13,114 min,Action & Adventure,2021.0,114,min
s144,Movie,Green Lantern,Martin Campbell,United States,2021-09-01,2011,PG-13,114 min,Sci-Fi & Fantasy,2021.0,114,min
s145,Movie,House Party,Reginald Hudlin,United States,2021-09-01,1990,R,104 min,Comedies,2021.0,104,min
s145,Movie,House Party,Reginald Hudlin,United States,2021-09-01,1990,R,104 min,Cult Movies,2021.0,104,min
s146,Movie,House Party 2,"George Jackson, Doug McHenry",United States,2021-09-01,1991,R,94 min,Comedies,2021.0,94,min
